,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,CDD,HDD
2013-04-07,12.2,4.3,8.7,12.2,0.9,7.6,0.6,57.1,0.0,0.0,0.0,0.0,0.0,27.1,185.5,1021.7,39.9,16.0,246.5,21.4,9.0,0.9,0.0,17.0
2013-04-08,22.5,10.8,14.8,22.5,10.8,14.8,5.2,55.2,0.0,0.0,0.0,0.0,0.0,16.1,162.2,1016.5,27.8,16.0,227.5,19.7,9.0,0.94,0.0,6.0
2013-04-09,27.8,10.4,19.6,26.7,10.4,19.4,5.3,47.3,0.115,100.0,8.33,0.0,0.0,27.0,302.1,1014.0,34.2,15.0,257.9,22.2,9.0,0.97,2.0,0.0
2013-04-10,21.6,12.8,17.0,21.6,12.8,17.0,8.8,60.0,6.145,100.0,12.5,0.0,0.0,20.5,106.9,1011.9,48.6,14.9,152.1,13.1,6.0,0.0,0.0,2.0
2013-04-11,15.6,9.1,12.9,15.6,6.7,12.5,9.1,78.1,3.04,100.0,12.5,0.0,0.0,20.7,71.5,1013.5,96.2,13.2,236.5,20.5,8.0,0.04,0.0,9.0
2013-04-12,8.3,5.3,6.5,5.6,0.4,2.8,3.8,83.7,14.814,100.0,41.67,0.0,0.0,33.9,68.8,1011.1,100.0,11.5,112.4,9.7,5.0,0.07,0.0,21.0
2013-04-13,13.4,5.2,8.7,13.4,2.3,8.1,2.4,67.3,1.479,100.0,12.5,0.0,0.0,13.9,314.1,1011.2,80.9,15.8,264.8,22.9,9.0,0.11,0.0,17.0
2013-04-14,13.5,9.3,11.3,13.5,7.5,11.2,-1.0,43.6,0.0,0.0,0.0,0.0,0.0,27.3,318.7,1017.8,60.5,16.0,299.2,25.8,9.0,0.14,0.0,12.0
2013-04-15,13.0,7.2,9.7,13.0,5.2,8.6,-1.7,45.8,0.0,0.0,0.0,0.0,0.0,20.2,105.7,1026.6,53.0,16.0,158.8,13.7,6.0,0.17,0.0,15.0
2013-04-16,16.1,8.4,13.0,16.1,7.3,12.7,7.7,70.3,0.0,0.0,0.0,0.0,0.0,22.9,161.4,1025.2,68.8,16.0,291.3,25.2,9.0,0.2,0.0,9.0
2013-04-17,20.8,13.1,16.9,20.8,13.1,16.9,6.2,53.1,0.507,100.0,8.33,0.0,0.0,16.0,357.1,1022.2,53.1,16.0,224.9,19.4,8.0,0.24,0.0,2.0
2013-04-18,14.4,10.5,12.7,14.4,10.5,12.7,5.5,63.4,0.38,100.0,8.33,0.0,0.0,18.7,137.3,1025.2,69.7,15.5,223.1,19.3,8.0,0.25,0.0,10.0
2013-04-19,21.5,12.0,16.7,21.5,12.0,16.7,13.4,82.0,0.467,100.0,4.17,0.0,0.0,22.1,170.5,1011.3,85.4,11.8,257.8,22.2,8.0,0.3,0.0,2.0
2013-04-20,17.7,10.0,12.4,17.7,8.4,12.3,0.7,48.7,2.333,100.0,29.17,0.0,0.0,28.8,279.8,1013.5,61.6,15.5,171.8,14.8,7.0,0.33,0.0,10.0
2013-04-21,11.7,3.2,7.4,11.7,-0.3,5.7,-6.2,38.4,0.0,0.0,0.0,0.0,0.0,22.7,2.3,1033.0,20.0,16.0,310.1,26.8,10.0,0.37,0.0,19.0
2013-04-22,11.9,5.9,8.7,11.9,3.3,7.3,-0.8,51.8,0.0,0.0,0.0,0.0,0.0,27.7,82.3,1035.8,42.3,16.0,306.6,26.6,9.0,0.4,0.0,17.0
2013-04-23,11.0,5.2,7.7,11.0,0.8,5.2,1.9,66.8,0.048,100.0,4.17,0.0,0.0,24.8,45.0,1026.3,90.4,15.6,102.8,8.7,4.0,0.43,0.0,19.0
2013-04-24,18.8,6.9,12.0,18.8,5.2,11.5,5.8,66.8,0.0,0.0,0.0,0.0,0.0,17.7,189.9,1015.1,16.2,15.1,300.9,26.1,9.0,0.46,0.0,11.0
2013-04-25,18.3,8.3,13.5,18.3,5.0,13.0,-1.3,39.7,0.0,0.0,0.0,0.0,0.0,29.2,291.6,1019.6,36.7,15.9,327.7,28.5,10.0,0.5,0.0,8.0
2013-04-26,18.7,10.6,14.2,18.7,10.6,14.2,-1.4,35.8,0.0,0.0,0.0,0.0,0.0,18.5,312.9,1027.3,11.7,16.0,319.2,27.6,10.0,0.53,0.0,7.0
2013-04-27,20.4,8.7,14.2,20.4,7.5,14.0,-2.6,32.7,0.0,0.0,0.0,0.0,0.0,15.9,58.5,1028.2,16.0,16.0,320.4,27.8,9.0,0.56,0.0,7.0
2013-04-28,19.6,10.6,14.7,19.6,10.6,14.7,0.2,38.3,0.0,0.0,0.0,0.0,0.0,21.7,159.2,1024.9,25.4,16.0,283.5,24.6,9.0,0.6,0.0,6.0
2013-04-29,13.8,11.9,12.7,13.8,11.9,12.7,7.5,70.6,1.363,100.0,29.17,0.0,0.0,13.6,144.4,1023.2,96.1,15.6,85.2,7.6,3.0,0.64,0.0,10.0
2013-04-30,18.7,11.1,14.1,18.7,11.1,14.1,1.9,50.3,0.0,0.0,0.0,0.0,0.0,19.6,102.2,1025.2,61.4,15.9,323.2,27.9,9.0,0.67,0.0,7.0
2013-05-01,19.2,8.6,13.7,19.2,7.5,13.5,2.0,46.3,0.0,0.0,0.0,0.0,0.0,19.7,80.8,1030.0,7.9,16.0,334.0,28.9,10.0,0.71,0.0,8.0
2013-05-02,20.9,9.7,15.2,20.9,9.0,15.1,4.9,53.0,0.0,0.0,0.0,0.0,0.0,14.3,123.3,1029.6,6.6,16.0,334.7,28.8,10.0,0.75,0.0,5.0
2013-05-03,17.5,10.3,13.1,17.5,10.3,13.1,3.7,53.8,0.0,0.0,0.0,0.0,0.0,23.6,90.9,1029.8,32.0,16.0,339.8,29.4,10.0,0.78,0.0,9.0
2013-05-04,19.1,8.9,12.5,19.1,8.0,12.4,5.0,62.2,0.0,0.0,0.0,0.0,0.0,23.3,97.8,1026.0,8.2,16.0,338.8,29.2,10.0,0.81,0.0,10.0
2013-05-05,16.3,8.2,11.2,16.3,6.5,10.6,3.8,61.2,0.0,0.0,0.0,0.0,0.0,17.6,88.0,1024.9,28.2,16.0,279.2,24.1,8.0,0.85,0.0,12.0
2013-05-06,19.5,8.3,13.1,19.5,7.8,12.9,7.5,69.5,0.0,0.0,0.0,0.0,0.0,16.9,79.9,1023.1,64.8,15.4,223.2,19.1,8.0,0.88,0.0,9.0
2013-05-07,22.0,11.2,16.4,22.0,11.2,16.4,10.9,71.0,0.0,0.0,0.0,0.0,0.0,14.5,77.5,1020.3,49.0,15.9,183.5,15.8,5.0,0.92,0.0,3.0
2013-05-08,17.1,14.1,15.4,17.1,14.1,15.4,13.2,87.0,64.809,100.0,50.0,0.0,0.0,16.8,76.3,1017.1,81.2,10.1,297.9,25.7,9.0,0.95,0.0,5.0
2013-05-09,18.8,13.1,15.5,18.8,13.1,15.5,12.4,82.6,19.124,100.0,33.33,0.0,0.0,13.9,30.7,1013.8,77.6,11.0,240.6,20.8,7.0,0.0,0.0,5.0
2013-05-10,26.4,14.9,19.6,26.4,14.9,19.6,12.2,64.1,0.0,0.0,0.0,0.0,0.0,17.5,205.3,1014.2,26.1,15.0,316.7,27.4,9.0,0.02,2.0,0.0
2013-05-11,20.8,17.0,18.0,20.8,17.0,18.0,15.9,88.0,23.472,100.0,45.83,0.0,0.0,21.6,195.2,1008.7,81.3,11.0,151.4,13.1,5.0,0.05,0.0,0.0
2013-05-12,20.3,12.1,16.8,20.3,12.1,16.8,4.5,48.5,1.139,100.0,8.33,0.0,0.0,25.6,273.0,1006.7,45.5,15.6,283.3,24.5,10.0,0.09,0.0,2.0
2013-05-13,13.7,8.3,10.7,13.7,6.1,9.9,-3.0,38.8,0.0,0.0,0.0,0.0,0.0,28.2,284.4,1016.3,40.3,16.0,320.2,27.6,9.0,0.12,0.0,13.0
2013-05-14,16.2,6.1,11.4,16.2,3.2,10.5,-3.2,39.7,0.0,0.0,0.0,0.0,0.0,17.7,298.7,1018.7,14.4,16.0,316.8,27.4,10.0,0.15,0.0,12.0
2013-05-15,20.5,11.2,15.5,20.5,11.2,15.5,6.8,57.0,0.112,100.0,4.17,0.0,0.0,24.9,180.6,1012.4,66.9,15.7,254.0,21.8,9.0,0.19,0.0,5.0
2013-05-16,25.9,17.1,21.1,25.9,17.1,21.1,10.1,50.9,0.0,0.0,0.0,0.0,0.0,22.8,236.1,1007.6,36.5,15.9,230.4,19.9,9.0,0.22,4.0,0.0
2013-05-17,22.3,15.4,19.0,22.3,15.4,19.0,3.7,36.9,0.0,0.0,0.0,0.0,0.0,16.0,334.3,1017.0,24.7,16.0,344.8,29.8,10.0,0.25,1.0,0.0
2013-05-18,17.8,13.4,15.9,17.8,13.4,15.9,8.9,64.1,0.185,100.0,4.17,0.0,0.0,15.4,139.4,1025.1,76.7,16.0,106.6,9.2,3.0,0.25,0.0,4.0
2013-05-19,15.2,13.2,14.0,15.2,13.2,14.0,12.3,90.2,13.577,100.0,83.33,0.0,0.0,18.9,133.0,1024.9,100.0,6.3,127.6,10.9,4.0,0.32,0.0,7.0
2013-05-20,25.5,14.1,19.8,25.5,14.1,19.8,16.1,80.5,0.067,100.0,4.17,0.0,0.0,18.4,224.6,1017.7,73.6,8.7,260.3,22.5,8.0,0.35,2.0,0.0
2013-05-21,29.7,20.3,24.7,31.4,20.3,25.2,18.5,69.5,0.0,0.0,0.0,0.0,0.0,21.6,216.1,1012.8,17.8,12.7,305.7,26.4,9.0,0.38,11.0,0.0
2013-05-22,25.2,15.1,21.1,25.2,15.1,21.1,17.2,78.7,0.0,0.0,0.0,0.0,0.0,20.4,78.5,1011.9,67.5,9.5,266.3,23.1,7.0,0.42,4.0,0.0
2013-05-23,26.4,18.5,21.8,26.4,18.5,21.8,18.6,82.3,36.53,100.0,25.0,0.0,0.0,20.8,179.5,1010.5,79.7,12.4,190.5,16.3,8.0,0.45,6.0,0.0
2013-05-24,18.5,8.2,13.8,18.5,5.4,13.1,11.7,87.3,6.353,100.0,50.0,0.0,0.0,25.9,309.6,1009.0,98.0,12.5,97.6,8.4,3.0,0.48,0.0,8.0
2013-05-25,12.3,7.4,9.7,12.3,4.4,8.4,5.0,73.7,4.131,100.0,45.83,0.0,0.0,36.9,310.3,1013.5,96.6,15.2,189.2,16.3,7.0,0.5,0.0,15.0
2013-05-26,19.3,9.2,14.0,19.3,6.4,13.2,1.6,45.3,0.0,0.0,0.0,0.0,0.0,32.4,302.1,1016.9,40.9,16.0,362.0,31.2,10.0,0.55,0.0,7.0
2013-05-27,23.3,10.9,17.4,23.3,10.9,17.4,1.7,36.0,0.0,0.0,0.0,0.0,0.0,19.3,260.6,1022.1,12.6,16.0,320.9,27.6,10.0,0.59,0.0,1.0
2013-05-28,19.6,13.5,15.9,19.6,13.5,15.9,9.6,69.2,12.78,100.0,37.5,0.0,0.0,13.0,151.1,1022.1,68.9,10.3,120.3,10.3,4.0,0.62,0.0,4.0
2013-05-29,27.6,14.4,21.0,28.7,14.4,21.2,16.2,76.3,0.0,0.0,0.0,0.0,0.0,19.3,239.8,1018.1,67.7,7.5,281.7,24.4,8.0,0.65,4.0,0.0
2013-05-30,32.6,23.0,28.0,32.8,23.0,28.2,17.1,53.2,0.0,0.0,0.0,0.0,0.0,18.2,243.9,1018.7,23.5,15.1,324.5,27.8,9.0,0.69,17.0,0.0
2013-05-31,32.4,24.0,28.5,33.6,24.0,28.9,17.2,51.5,0.0,0.0,0.0,0.0,0.0,19.2,215.6,1018.0,16.2,15.0,298.0,25.8,9.0,0.75,18.0,0.0
2013-06-01,32.4,23.2,27.4,33.0,23.2,27.9,18.2,58.3,0.0,0.0,0.0,0.0,0.0,24.3,212.6,1014.7,18.5,15.8,349.1,30.1,10.0,0.76,16.0,0.0
2013-06-02,30.9,22.7,26.7,32.2,22.7,27.3,18.5,61.4,0.08,100.0,4.17,0.0,0.0,25.9,203.7,1010.3,32.6,15.9,324.2,28.1,10.0,0.79,15.0,0.0
2013-06-03,24.5,20.6,22.0,24.5,20.6,22.0,18.9,83.4,39.592,100.0,45.83,0.0,0.0,17.8,213.5,1010.0,88.1,11.9,151.8,12.9,7.0,0.83,6.0,0.0
2013-06-04,23.5,14.3,19.3,23.5,14.3,19.3,5.2,40.6,0.0,0.0,0.0,0.0,0.0,23.8,321.8,1015.8,27.6,16.0,365.2,31.4,10.0,0.86,1.0,0.0
2013-06-05,22.4,14.7,18.5,22.4,14.7,18.5,6.2,45.6,0.0,0.0,0.0,0.0,0.0,21.6,85.9,1021.0,28.8,16.0,344.4,29.6,9.0,0.9,0.0,0.0
2013-06-06,21.1,15.4,17.9,21.1,15.4,17.9,12.6,72.6,1.639,100.0,12.5,0.0,0.0,21.0,134.0,1019.3,61.3,14.3,278.7,24.2,8.0,0.93,0.0,0.0
2013-06-07,17.4,15.3,16.3,17.4,15.3,16.3,15.3,93.3,94.135,100.0,100.0,0.0,0.0,27.9,69.7,1010.9,99.9,5.5,88.5,7.7,3.0,0.97,0.0,3.0
2013-06-08,23.8,14.1,19.6,23.8,14.1,19.6,14.9,75.5,20.505,100.0,20.83,0.0,0.0,24.7,312.5,1010.0,86.5,13.8,272.2,23.4,9.0,0.0,2.0,0.0
2013-06-09,27.1,17.3,22.4,27.0,17.3,22.4,13.9,60.3,0.0,0.0,0.0,0.0,0.0,15.0,276.9,1020.1,33.3,16.0,310.7,26.9,9.0,0.03,7.0,0.0
2013-06-10,21.3,17.3,19.3,21.3,17.3,19.3,16.9,86.5,27.262,100.0,58.33,0.0,0.0,19.1,91.8,1017.8,89.0,7.8,128.1,11.2,4.0,0.07,1.0,0.0
2013-06-11,26.3,17.3,22.2,26.3,17.3,22.2,17.2,74.7,7.568,100.0,25.0,0.0,0.0,37.9,267.3,1005.9,83.6,11.9,307.9,26.6,9.0,0.1,6.0,0.0
2013-06-12,24.3,18.6,21.8,24.3,18.6,21.8,11.3,52.1,0.0,0.0,0.0,0.0,0.0,35.0,311.3,1008.5,34.4,15.8,356.2,30.8,10.0,0.14,6.0,0.0
2013-06-13,20.5,14.3,18.2,20.5,14.3,18.2,13.5,75.4,24.88,100.0,37.5,0.0,0.0,32.9,93.8,1004.4,86.7,13.0,170.3,14.6,6.0,0.17,0.0,0.0
2013-06-14,22.1,12.4,16.4,22.1,12.4,16.4,11.4,74.2,12.71,100.0,33.33,0.0,0.0,29.7,357.7,1006.7,71.0,14.6,266.2,22.8,10.0,0.2,0.0,3.0
2013-06-15,26.2,17.0,21.8,26.2,17.0,21.8,10.6,51.9,0.0,0.0,0.0,0.0,0.0,16.1,298.1,1014.0,20.4,16.0,346.6,29.7,10.0,0.24,6.0,0.0
2013-06-16,27.3,18.5,23.1,27.7,18.5,23.2,13.0,53.6,0.0,0.0,0.0,0.0,0.0,29.5,242.9,1012.2,42.9,15.8,261.2,22.6,9.0,0.25,8.0,0.0
2013-06-17,28.7,21.0,24.5,29.2,21.0,24.7,17.3,65.0,0.712,100.0,4.17,0.0,0.0,20.5,242.1,1011.5,39.8,15.4,213.0,18.2,6.0,0.3,11.0,0.0
2013-06-18,27.6,18.9,21.9,28.3,18.9,22.0,17.5,77.1,4.414,100.0,16.67,0.0,0.0,15.7,49.6,1011.3,50.8,12.4,100.0,8.6,3.0,0.34,6.0,0.0
2013-06-19,24.1,15.4,20.2,24.1,15.4,20.2,10.9,59.3,0.343,100.0,8.33,0.0,0.0,17.4,22.4,1016.2,39.7,15.5,335.0,28.8,10.0,0.37,3.0,0.0
2013-06-20,25.9,17.1,21.3,25.9,17.1,21.3,11.2,53.2,0.0,0.0,0.0,0.0,0.0,17.7,200.8,1023.7,12.6,16.0,360.8,31.1,10.0,0.41,5.0,0.0
2013-06-21,27.2,18.0,22.3,27.1,18.0,22.3,10.6,47.8,0.0,0.0,0.0,0.0,0.0,20.7,202.4,1025.1,16.3,16.0,355.6,30.6,10.0,0.44,7.0,0.0
2013-06-22,27.8,18.6,22.7,27.8,18.6,22.7,12.2,51.8,0.0,0.0,0.0,0.0,0.0,23.1,199.7,1023.2,30.6,16.0,352.3,30.4,10.0,0.47,7.0,0.0
2013-06-23,30.3,20.9,25.1,32.0,20.9,25.5,17.9,64.9,0.0,0.0,0.0,0.0,0.0,26.2,207.4,1020.4,39.1,15.9,284.0,24.6,8.0,0.5,12.0,0.0
2013-06-24,32.8,23.3,27.5,34.9,23.3,28.1,19.5,64.2,0.0,0.0,0.0,0.0,0.0,17.7,250.8,1016.6,30.8,15.0,216.3,18.7,6.0,0.54,16.0,0.0
2013-06-25,32.6,22.8,27.7,34.5,22.8,28.5,18.3,57.7,0.106,100.0,4.17,0.0,0.0,19.3,250.5,1012.6,30.4,14.3,334.9,29.0,9.0,0.57,16.0,0.0
2013-06-26,29.4,23.5,26.4,30.1,23.5,26.8,18.7,63.4,1.173,100.0,16.67,0.0,0.0,18.2,268.3,1009.6,44.0,15.0,297.3,25.7,9.0,0.61,14.0,0.0
2013-06-27,29.3,23.3,25.4,31.4,23.3,26.0,20.5,75.0,5.653,100.0,8.33,0.0,0.0,24.9,108.5,1006.8,64.9,13.0,264.5,22.8,8.0,0.64,12.0,0.0
2013-06-28,29.6,23.0,25.7,31.0,23.0,26.2,20.2,73.0,0.184,100.0,8.33,0.0,0.0,21.5,220.5,999.6,68.3,14.6,316.6,27.4,9.0,0.67,13.0,0.0
2013-06-29,28.1,22.1,24.9,29.3,22.1,25.2,19.0,70.3,0.0,0.0,0.0,0.0,0.0,23.7,190.2,1001.8,45.0,14.5,265.0,22.7,9.0,0.71,11.0,0.0
2013-06-30,29.0,23.1,24.9,31.8,23.1,25.2,21.5,81.8,0.0,0.0,0.0,0.0,0.0,20.2,160.6,1009.2,58.3,12.9,146.9,12.5,4.0,0.75,11.0,0.0
2013-07-01,24.4,23.1,23.5,24.4,23.1,23.5,21.7,89.6,21.738,100.0,29.17,0.0,0.0,16.9,157.3,1014.5,94.3,12.6,138.2,12.0,4.0,0.78,9.0,0.0
2013-07-02,27.7,22.5,24.6,30.5,22.5,25.0,21.9,85.5,1.73,100.0,16.67,0.0,0.0,13.8,173.6,1019.5,82.3,13.8,220.6,19.0,8.0,0.81,11.0,0.0
2013-07-03,27.6,23.0,25.0,30.5,23.0,25.5,21.9,83.2,18.007,100.0,29.17,0.0,0.0,17.6,210.7,1022.8,52.7,14.0,240.9,20.8,7.0,0.84,12.0,0.0
2013-07-04,31.1,24.2,27.4,34.4,24.2,28.9,22.2,74.8,0.0,0.0,0.0,0.0,0.0,22.0,221.2,1022.8,57.0,14.7,347.5,30.0,10.0,0.88,16.0,0.0
2013-07-05,32.0,24.3,28.5,35.9,24.3,30.1,21.4,66.8,0.0,0.0,0.0,0.0,0.0,18.0,222.6,1021.4,20.1,15.4,348.6,30.0,10.0,0.91,18.0,0.0
2013-07-06,33.6,25.7,29.9,36.0,25.7,31.8,21.0,60.2,0.0,0.0,0.0,0.0,0.0,17.1,255.7,1019.0,20.4,15.8,335.0,28.9,9.0,0.94,20.0,0.0
2013-07-07,33.5,26.9,30.1,37.2,28.7,32.7,21.1,59.4,0.0,0.0,0.0,0.0,0.0,24.6,244.1,1016.0,31.2,16.0,341.8,29.6,10.0,0.98,21.0,0.0
2013-07-08,31.5,23.3,27.2,32.4,23.3,27.7,18.7,60.8,3.447,100.0,4.17,0.0,0.0,17.6,255.8,1015.9,43.0,15.1,236.0,20.4,7.0,0.0,15.0,0.0
2013-07-09,31.3,24.0,26.8,32.8,24.0,27.7,19.3,64.0,3.907,100.0,16.67,0.0,0.0,15.9,241.8,1016.9,42.8,13.0,268.7,23.1,7.0,0.05,15.0,0.0
2013-07-10,30.1,24.0,27.2,32.5,24.0,28.6,21.3,71.1,0.112,100.0,4.17,0.0,0.0,25.1,225.9,1012.8,67.1,12.5,266.1,23.1,8.0,0.08,15.0,0.0
2013-07-11,28.6,25.2,27.0,30.7,25.2,27.9,19.6,64.6,0.0,0.0,0.0,0.0,0.0,17.3,294.9,1010.8,60.0,15.0,113.1,9.7,3.0,0.12,15.0,0.0
2013-07-12,25.5,20.5,23.3,25.5,20.5,23.3,17.6,71.4,4.114,100.0,37.5,0.0,0.0,27.1,55.6,1016.2,79.4,13.5,130.9,11.4,5.0,0.15,8.0,0.0
2013-07-13,26.4,19.8,22.9,26.4,19.8,22.9,20.8,88.3,5.488,100.0,45.83,0.0,0.0,19.2,59.0,1022.8,94.9,9.4,232.4,20.0,7.0,0.19,8.0,0.0
2013-07-14,32.0,23.2,27.7,34.9,23.2,29.1,21.3,70.6,0.185,100.0,4.17,0.0,0.0,14.4,263.2,1025.5,60.0,13.3,338.3,29.2,9.0,0.22,16.0,0.0
2013-07-15,33.8,26.1,30.0,37.3,26.1,32.3,21.0,59.5,0.0,0.0,0.0,0.0,0.0,14.7,314.3,1022.4,35.4,15.5,317.7,27.5,9.0,0.25,21.0,0.0
2013-07-16,33.9,26.2,30.2,34.3,26.2,31.0,18.2,50.3,0.0,0.0,0.0,0.0,0.0,21.0,9.0,1021.3,22.5,15.3,333.0,28.8,9.0,0.29,21.0,0.0
2013-07-17,35.1,26.2,30.4,36.9,26.2,32.1,19.5,53.2,0.0,0.0,0.0,0.0,0.0,12.1,74.9,1020.4,29.7,14.5,326.1,28.3,9.0,0.32,21.0,0.0
2013-07-18,36.4,28.0,31.9,38.4,30.0,34.3,20.4,52.0,0.0,0.0,0.0,0.0,0.0,18.1,281.8,1016.3,14.9,14.1,182.8,15.8,5.0,0.36,24.0,0.0
2013-07-19,35.9,28.5,32.2,40.3,31.5,36.5,22.5,57.2,0.0,0.0,0.0,0.0,0.0,30.3,234.9,1012.2,28.5,12.1,157.4,13.5,5.0,0.39,24.0,0.0
2013-07-20,33.5,27.2,30.1,36.3,28.8,32.7,20.9,58.4,0.368,100.0,8.33,0.0,0.0,27.0,242.9,1008.4,43.3,12.8,164.0,14.1,5.0,0.43,21.0,0.0
2013-07-21,30.6,25.3,27.5,30.6,25.3,27.9,17.7,56.5,0.0,0.0,0.0,0.0,0.0,16.1,57.6,1012.6,51.1,15.7,261.3,22.6,9.0,0.46,16.0,0.0
2013-07-22,28.6,24.2,25.6,31.6,24.2,26.3,21.7,78.9,2.563,100.0,20.83,0.0,0.0,15.8,78.1,1012.7,81.1,11.5,148.1,12.7,4.0,0.5,13.0,0.0
2013-07-23,30.0,23.2,26.5,32.7,23.2,27.6,21.5,75.7,8.466,100.0,20.83,0.0,0.0,18.2,240.8,1004.0,81.3,13.4,259.9,22.5,8.0,0.53,14.0,0.0
2013-07-24,27.7,22.0,25.6,28.3,22.0,25.7,17.1,60.3,0.0,0.0,0.0,0.0,0.0,20.7,321.7,1006.7,41.7,16.0,236.3,20.3,8.0,0.56,13.0,0.0
2013-07-25,21.0,18.1,19.1,21.0,18.1,19.1,11.6,62.1,0.067,100.0,4.17,0.0,0.0,22.8,42.0,1016.1,98.2,16.0,79.5,6.9,3.0,0.6,1.0,0.0
2013-07-26,27.9,18.2,23.0,27.7,18.2,23.0,14.3,59.7,0.252,100.0,4.17,0.0,0.0,17.2,8.7,1016.3,69.4,16.0,271.4,23.4,9.0,0.63,8.0,0.0
2013-07-27,27.4,20.9,23.9,27.7,20.9,24.0,16.6,65.0,0.0,0.0,0.0,0.0,0.0,16.7,183.3,1016.7,32.7,15.8,282.4,24.5,8.0,0.66,10.0,0.0
2013-07-28,26.0,21.2,23.1,26.0,21.2,23.1,19.0,78.2,3.509,100.0,25.0,0.0,0.0,21.6,146.0,1014.6,63.8,14.2,144.3,12.7,4.0,0.69,8.0,0.0
2013-07-29,29.5,21.1,24.8,29.5,21.1,24.8,16.4,63.7,2.462,100.0,12.5,0.0,0.0,22.3,277.0,1016.1,38.5,14.9,267.7,22.9,9.0,0.75,11.0,0.0
2013-07-30,27.0,19.5,23.6,26.8,19.5,23.6,12.1,49.1,0.0,0.0,0.0,0.0,0.0,14.5,305.7,1020.2,27.0,16.0,323.7,28.0,10.0,0.76,9.0,0.0
2013-07-31,27.2,20.2,23.7,27.1,20.2,23.7,13.8,54.4,0.0,0.0,0.0,0.0,0.0,13.6,217.6,1019.5,39.5,16.0,240.5,21.0,8.0,0.79,9.0,0.0
2013-08-01,24.3,19.8,21.9,24.3,19.8,21.9,17.7,77.8,15.617,100.0,50.0,0.0,0.0,13.3,172.5,1013.8,84.8,11.1,142.6,12.4,6.0,0.83,6.0,0.0
2013-08-02,28.5,19.7,24.3,28.2,19.7,24.3,16.2,63.7,0.437,100.0,4.17,0.0,0.0,25.2,269.6,1011.3,45.9,13.7,322.9,27.9,9.0,0.86,10.0,0.0
2013-08-03,25.6,21.1,23.0,25.6,21.1,23.0,15.8,64.4,1.148,100.0,20.83,0.0,0.0,23.0,250.7,1012.1,64.5,15.3,132.4,11.4,4.0,0.89,8.0,0.0
2013-08-04,26.5,19.8,23.1,26.5,19.8,23.1,12.4,52.5,0.0,0.0,0.0,0.0,0.0,17.9,318.8,1012.0,30.7,16.0,322.2,27.9,9.0,0.93,8.0,0.0
2013-08-05,25.3,17.1,21.4,25.3,17.1,21.4,8.4,44.6,0.0,0.0,0.0,0.0,0.0,14.9,315.1,1016.5,16.9,16.0,323.5,27.8,10.0,0.96,5.0,0.0
2013-08-06,27.0,18.3,22.5,26.6,18.3,22.5,12.1,52.7,0.0,0.0,0.0,0.0,0.0,21.0,146.4,1018.7,41.3,16.0,318.1,27.5,9.0,0.0,7.0,0.0
2013-08-07,26.7,21.9,23.2,27.3,21.9,23.2,16.6,66.6,0.067,100.0,4.17,0.0,0.0,19.4,158.4,1019.8,91.7,16.0,192.7,16.8,6.0,0.03,8.0,0.0
2013-08-08,26.7,21.3,23.6,29.0,21.3,23.7,21.0,85.7,11.103,100.0,33.33,0.0,0.0,17.6,178.2,1017.2,86.7,12.5,235.7,20.3,7.0,0.06,9.0,0.0
2013-08-09,29.7,23.1,25.7,32.9,23.1,26.8,22.2,82.0,1.417,100.0,25.0,0.0,0.0,27.4,209.5,1012.0,81.3,13.5,172.5,15.1,5.0,0.1,13.0,0.0
2013-08-10,28.3,21.4,25.2,28.2,21.4,25.2,16.0,58.5,0.0,0.0,0.0,0.0,0.0,18.4,307.1,1014.5,32.5,16.0,252.6,21.8,8.0,0.13,12.0,0.0
2013-08-11,27.1,18.8,23.0,26.9,18.8,23.0,12.1,51.1,0.0,0.0,0.0,0.0,0.0,11.6,338.5,1018.4,53.5,16.0,311.6,26.8,9.0,0.17,8.0,0.0
2013-08-12,27.2,21.3,23.7,27.4,21.3,23.8,18.4,73.0,3.376,100.0,8.33,0.0,0.0,9.5,44.1,1015.5,72.5,15.0,249.0,21.5,7.0,0.2,9.0,0.0
2013-08-13,24.6,20.7,22.9,24.6,20.7,22.9,19.5,81.6,21.033,100.0,29.17,0.0,0.0,12.8,125.4,1008.9,69.4,10.8,95.3,8.4,4.0,0.24,8.0,0.0
2013-08-14,23.1,16.3,20.1,23.1,16.3,20.1,10.1,53.7,0.0,0.0,0.0,0.0,0.0,23.7,313.2,1011.3,33.3,15.9,314.9,27.1,10.0,0.25,3.0,0.0
2013-08-15,25.0,15.5,20.7,25.0,15.5,20.7,8.6,47.4,0.0,0.0,0.0,0.0,0.0,13.7,311.7,1019.2,24.1,16.0,302.7,26.2,9.0,0.31,4.0,0.0
2013-08-16,26.3,17.7,21.7,26.3,17.7,21.7,11.1,52.5,0.0,0.0,0.0,0.0,0.0,10.8,204.0,1021.1,48.5,16.0,295.4,25.6,9.0,0.34,6.0,0.0
2013-08-17,27.8,18.3,22.7,27.2,18.3,22.7,12.0,51.9,0.0,0.0,0.0,0.0,0.0,9.5,65.4,1024.1,32.4,16.0,279.1,24.1,8.0,0.38,7.0,0.0
